id,biz_name,Description,website,Tier,Cash,Card,Member Charge,Member Charge Only,description
130,Desert Forest Golf Club,"Desert Forest Golf Club boasts a championship course that claims to be the first desert-style golf course ever built. During its construction in 1962, very little soil was moved or shaped in order to preserve the natural desert landscape. On this golf course there is grass all the way from the tees to the fast, sloped greens. Although there are no fairway bunkers, there is natural vegetation bordering the fairways to watch out for. No water hazards come into play but there are six dogleg fairways, four to the right and two to the left. Desert Forest Golf Club also has a chipping area and putting green for golfers to use.",https://desertforestgolfclub.com/,,,,,,
131,South Course at Boulders Golf Club & Resort,"The Boulders Golf Club & Resort complex features two outstanding 18-hole courses. Both courses are very well maintained, and the scenery is incredible. Boulder's South Course is exactly the type of desert course people come to the Phoenix-Scottsdale resort corridor to play. A round of golf on the South kicks off on the par-4 first hole, which measures 421 yards from the blue tees, which is quickly followed by a short par 3, measuring 150 yards from the blue tees. Things get long on the fifth hole, a 545-yard par 5, which is just a warm-up for the 11th hole, a par 5 that measures 601 yards from the blue tees. It doesn't get much easier to finish: The 18th is a par 5 that measures 513 yards from the blue tees.",http://www.bouldersclub.com/,,,,,,
136,Desert Lakes Golf Club,Also known as Lake View Resort & Golf Club - C Course.,http://www.lakeviewgolf.co.th/,,,,,,
137,Chaparral Country Club,,https://www.chaparralcc.org/,,,,,,
140,Hamilton Ranch Golf Resort,,,,,,,,
142,Arizona City Club,,http://www.arizonacity.golf/,,,,,,
144,Roadhaven Golf Course,"Roadhaven Golf Course provides a good amount of play at a very affordable price for a nine-hole course. There is an abundance of forestry on this private course's hilly terrain, which cause a few uneven lies. The golf course is wide open with verdant grass from the tees to the greens. Unlike many other courses in the area, Roadhaven has large, elevated fairways. Water hazards and bunkers come into play on a few holes. Located within a residential community, there are naturally homes coming into play throughout. Roadhaven Golf Course is ideal for seniors and beginners, but it is also an excellent place for golfers to practice their short game.",https://roadhaven.com/,,,,,,
146,Meadowbrook Country Club,"Meadowbrook Country Club in Racine is just a short drive from Milwaukee and Kenosha as well as northeastern Illinois. The golf course is interwoven with a meandering creek that is connected to three ponds, all of which come into play on several holes throughout the course. The terrain is mostly flat though there is some slope to the fast, medium-sized greens. The lack of elevation changes is quickly overshadowed by the presence of strategically placed bunkers on almost every hole. The golf course offers plenty of challenges but it is player friendly enough for players to approach with confidence no matter what their handicap is. The versatile layout has a playability that makes it ideal for tournaments and outings. Meadowbrook C.C. has hosted several events over the years, including numerous Wisconsin state opens.",https://www.meadowbrookracine.com/?utm_source=redirect&utm_medium=click&utm_campaign=mccdicarlo%20redirect,,,,,,
147,West Helena Municipal Golf Course,,https://www.facebook.com/hwhelenagolfcouse,,,,,,
148,Walnut Ridge Golf & Country Club,,,,,,,,
149,Waldron Country Club,,,,,,,,
150,Cedars Country Club,,,,,,,,
151,Trumann Country Club,,,,,,,,
152,Texarkana Country Club,,http://texarkanacountryclub.com/,,,,,,
154,"Links, The",,https://www.kngolflinks.com/,,,,,,
156,Links at Texarkana,,https://www.linksattexarkana.apartments/,,,,,,
157,Stuttgart Country Club,,https://stuttgartcountryclub.com/,,,,,,
158,Springdale Country Club,,https://www.springdaleresortnc.com/,,,,,,
161,Siloam Springs Country Clu,,,,,,,,
162,Dawn Hill Golf & Racquet Club,,,,,,,,
163,"Links at Sherwood, The",,https://www.lindseymgmt.com/,,,,,,
164,Sheridan Golf & Country Club,,,,,,,,
165,Searcy Country Club,,https://searcycountryclub.com/,,,,,,
166,Russellville Country Club,,http://www.golfrcc.com/,,,,,,
167,Little Creek Recreation Club,,,,,,,,
168,Prairie Creek Country Club,,,,,,,,
169,Pinnacle Country Club,,https://pinnaclecc.com/,,,,,,
170,Lost Springs Golf & Athletic Club,,https://www.lostspringsgolfac.com/,,,,,,
171,Prescott Country Club,,https://www.facebook.com/prescottcountryclub/,,,,,,
172,Galla Creek Golf Course,,https://www.facebook.com/gallacreekgolfcourse/,,,,,,
173,Walnut Lake Country Club,,https://www.facebook.com/walnutlakecountryclub/,,,,,,
175,Paragould Country Club,,https://www.paragouldcc.com/index.html,,,,,,
176,Riverlawn Country Club,,,,,,,,
177,Village Creek Golf Club,,http://villagecreekgolfclub.com/,,,,,,
178,Newport Country Club,,,,,,,,
179,Nashville Country Club,,,,,,,,
181,Twin Lakes Golf Club,,https://www.twinlakesgolfclub.com/,,,,,,
182,Big Creek Golf & Country Club,,https://bigcreekgolf.com/,,,,,,
183,Morrilton Country Club,,,,,,,,
184,Monticello Country Club,,,,,,,,
187,Delta Country Club,,,,,,,,
188,Plantation Golf Club,,,,,,,,
189,Maumelle Country Club,,https://www.maumellecc.com/,,,,,,
190,"Country Club of Arkansas, The",,https://countryclubofarkansas.com/,,,,,,
191,Marion Lakes Golf & Athletic Club,,,,,,,,
192,Marianna Country Club,,,,,,,,
193,Big Lake Country Club,,,,,,,,
194,Malvern Country Club,,https://www.facebook.com/MalvernCClub/,,,,,,
195,Magnolia Country Club,,,,,,,,
196,Lil' bit a Heaven Golf Club,,,,,,,,
198,Western Hills Country Club,"Since 1912, Western Hills Country Club has ranked among Cincinnati's swankier private clubs, with an 18-hole course designed by golf architect Thomas Bendelow - nongolfers can watch from the dining room - as well as a junior-Olympic swimming pool. The country club sits just 10 minutes outside of downtown Cincinnati.A Scottish golfer and designer, Bendelow created several Midwest courses. Bendelow designed 800-plus North American courses, working with land he was assigned: In the late-19th and early-20th centuries, architects didn't get their turf, rocks and water features trucked in. Born Sept. 2, 1868, in Aberdeen, Scotland, Bendelow began golfing when he was 9 years old, with his dad at the Balgownie Links, which now goes by Royal Aberdeen Golf Club - founded in 1780, Royal Aberdeen Golf Club is the world's sixth-oldest, and it's clear that Bendelow had rich inspiration to draw on back in Scotland.After a round of golf at the Western Hills Country Club, head back to the Grill Porch for nibbles and sips.",https://www.westernhillscc.com/,,,,,,
201,Third Nine Course at Pleasant Valley Country Club,,,,,,,,
202,North Hills Country Club,,https://www.invitedclubs.com/clubs/north-hills-country-club,,,,,,
205,Country Club of Little Rock,,https://www.cclr1902.org/,,,,,,
206,Founders Course at Chenal Country Club,,,,,,,,
208,Sage Meadows Golf Course,,https://sagemeadows.com/,,,,,,
209,RidgePointe Country Club,,https://ridgepointecountryclub.com/,,,,,,
211,Links at Jonesboro,,https://www.linksatjonesboro.apartments/,,,,,,
213,Jonesboro Country Club,,,,,,,,
214,Deer Run Golf Course,,https://www.deerrungolfcourse.ca/,,,,,,
215,Foxwood Country Club,,http://www.foxwoodcc.com/,,,,,,
216,Oakridge Golf Course,,,,,,,,
218,Ponce de Leon Course at Hot Springs Village,,,,,,,,
223,Diamante Golf Course,,,,,,,,
224,Belvedere Country Club,,https://belvederegcc.com/,,,,,,
226,"Hillhigh Hotel, Spa & Golf Resort",,https://cedargladeresort.com/,,,,,,
227,Diamondhead Golf Club,,https://www.diamondheadgolfandcc.com/,,,,,,
228,Pineview Course at Hot Springs Golf & Country Club,,,,,,,,
229,Hope Country Club,,,,,,,,
230,Island Course at Holiday Island Country Club,,https://holidayisland.us/,,,,,,
232,Harrison Country Club,,https://www.afternic.com/forsale/www.harrisoncountryclub.org?utm_source=TDFS_DASLNC&utm_medium=parkedpages&utm_campaign=x_corp_tdfs-daslnc_base&traffic_type=TDFS_DASLNC&traffic_id=daslnc&,,,,,,
233,Thunderbird Country Club,,https://www.thunderbirdcc.org/,,,,,,
234,Red Apple Inn & Country Club,,https://www.redappleinn.com/,,,,,,
235,Lost Creek Golf Club,,https://www.lostcreekgolfpa.com/lander,,,,,,
236,Grand Prairie Country Club,,,,,,,,
237,Vache Grasse Country Club,,,,,,,,
238,Persimmon Ridge Golf Club,,,,,,,,
240,Hardscrabble Country Club,,https://www.hardscrabblecc.com/,,,,,,
242,Fox Hills Country Club,,http://foxhillscountryclub.com/,,,,,,
243,Fianna Hills Country Club,,,,,,,,
245,Forrest City Country Club,,,,,,,,
246,Fordyce Country Club,,,,,,,,
248,Paradise Valley,,https://www.paradisevalleyac.com/,,,,,,
249,Fayetteville Country Club,,https://fayettevillecc.com/,,,,,,
251,Mountain Ranch Golf Club at Fairfield Bay,,https://www.tboxgolf.net/,,,,,,
252,Indian Hills Golf Course at Fairfield Bay,,,,,,,,
254,El Dorado Golf & Country Club,,http://eldocountryclub.com/,,,,,,
256,Oak Hills Country Club,"""Oak Hills is classic golf architecture at its finest,"" says Carl Bielstein, La Cantera's director of golf, about Oak Hills Country Club's heritage and its noted architect, A.W. Tillinghast. Built in 1921, Oak Hills Country Club compares favorably to the architect's other famed courses: Winged Foot, Baltusrol and Bethpage Black. Bielstein said he believes Tillinghast noted the elevation and the abundance of trees when he created the golf course in 1921. ""Golf architects of that era took advantage of the natural landscape to develop a new course, Bielstein says about the man who many consider the dean of golf course architects.Oak Hills Country Club members say the golf course returned to its original design thanks to the 1984 work of golf architect Jay Morrish. Morrish convinced the Oak Hills CC membership, most notably its greens committee, to return Oak Hills to Tillinghast's original vision for the course in 1984. Plenty of water and mature oak trees are ever present on the golf course.",https://www.oakhillscc.com/,,,,,,
257,DeQueen Country Club,,https://www.facebook.com/dqccc,,,,,,
258,Bay Ridge Boat & Golf Club,,,,,,,,
259,Chamberlyne Country Club,,https://chamberlynecountryclub.com/,,,,,,
263,Conway Country Club,,https://www.conwaycountryclub.com/,,,,,,
264,Centennial Valley Golf & Athletic Club,,,,,,,,
266,Cadron Valley Country Club,,https://www.linksatcadronvalley.apartments/,,,,,,
267,Clarksville Country Club,"Open to the public, the Clarksville Country Club is a quaint little course with narrow fairways lined with old trees. Nothing fancy here. A traditional, small-town layout features short par 4s, par 5s well under 500 yards, and par 3s that require no more than mid-irons. The medium-sized greens get the job done. Two sets of tees allow for an 18-hole round.Getting there : From I-30 east, take Hwy 37 north and drive until it dead-ends. Turn right and drive 5 miles to the course.",http://clarksvillecc.com/,,,,,,
268,South Course at Cherokee Village,,https://cvsid.org/view/south-golf-course,,,,,,
270,Camden Country Club,,https://camdencountryclub.com/home,,,,,,
271,Cypress Creek Course at Cypress Creek Golf Club,"Founded by golf legends Jimmy Demaret and Jack Burke in 1957, Champions is the site of the 1967 Ryder Cup, as well as the 1969 US Open (won by Orville Moody) and the 1993 US Amateur. The club offers two impeccable 18-hole courses that feature narrow, tree-lined fairways and large, quick greens.The Cypress Creek Course, considered the more difficult of the two, is famous for its 236-yard No. 4, which hammered Ben Hogan for a 9 in 1971 and literally took him to his knees when he injured himself scrambling down the bank of Cypress Creek.Getting there : From Hwy 249 north, take Hwy 1960 east and the course is 1 mile down on the left.",https://www.championsgolfclub.com/,,,,,,
273,Brinkley Country Club,,https://www.facebook.com/people/Brinkley-Country-Club/100057357615024/,,,,,,
275,Blytheville Country Club,,https://www.facebook.com/people/Blytheville-Country-Club-Golf-Shop/100053771446874/,,,,,,
278,Carroll County Country Club,,https://www.club-2.online/,,,,,,
280,Longhills Golf Course,,https://www.longhillsgolf.com/,,,,,,
281,Trace Creek Country Club,,https://carolinatracecc.com/,,,,,,
282,Scottsdale Course at Bella Vista Village Golf Courses,,,,,,,,
283,The Course at Eagle Mountain,,https://www.tcaem.com/,,,,,,
285,Batesville Country Club,,,,,,,,
286,Deer Trails Golf Course,,https://www.facebook.com/DeerTrailsGolfCourse/,,,,,,
287,Bald Knob Country Club,,,,,,,,
289,Ashdown Golf Club,,https://www.royalashdown.co.uk/,,,,,,
290,Arkadelphia Country Club,,,,,,,,
296,Bear Valley Golf Course,,https://kodiakmwr.com/golf.shtml,,,,,,
300,Chena Bend Golf Course,,https://wainwright.armymwr.com/programs/chena-bend-clubhouse,,,,,,
301,Moose Run Golf Course (Moose Run Course),,https://www.mooserungolfcourse.com/,,,,,,
306,Sumter Country Club,,,,,,,,
307,Quail Walk Country Club,,http://quailwalkgolfcourse.org/,,,,,,
308,Emerald Mountain Golf Club,"Emerald Mountain Golf Club features an 18-hole championship golf course designed by Ward Northrup and is located in the peaceful hills along the end of the Appalachian Trail in Elmore County. The Club is located approximately 20 minutes north of downtown Montgomery near Highway I-85. The natural springs roll through the forests below amid the rugged beauty of deep ravines, rolling hills, serene untouched wetlands and unexpected hidden treasures waiting to be discovered. Emerald Mountain is destined to become one of the Southeast's premier golf facilities.",https://www.emeraldmountainhoa.org/,,,,,,
309,Old Overton Club,,https://oldovertonclub.com/,,,,,,
310,Oak Hill Country Club,,,,,,,,
311,Union Springs Country Club,,,,,,,,
312,Cherokee Ridge Country Club,,https://www.cherokeeridgecc.com/,,,,,,
314,Tennessee Valley Country Club,,,,,,,,
315,Arrowhead Country Club,,https://www.arrowheadccrc.com/,,,,,,
316,Woodland Forrest Country Club,,,,,,,,
318,NorthRiver Yacht Club,,https://www.northriveryc.com/,,,,,,
320,Country Club of Tuscaloosa,,,,,,,,
321,Indian Hills Country Club,,https://www.ihcckc.com/,,,,,,
322,Turtle Point Yacht & Country Club,,https://www.tpycc.org/,,,,,,
323,Trussville Country Club,,https://www.godaddy.com/forsale/trussvillecountryclub.com?utm_source=TDFS_BINNS&utm_medium=parkedpages&utm_campaign=x_corp_tdfs-binns_base&traffic_type=TDFS_BINNS&traffic_id=binns&,,,,,,
324,Troy Country Club,"Troy Country Club covers over 175 acres, incorporating the terrain's elevation changes and mature trees. Jack Kidwell, who has lent his talents to many golf courses in the area, designed this layout in 1922. At just over 6,200 yards from the back tees, it is not a lengthy course. The course has a traditional design that is player-friendly enough to appeal to beginners while also offering a few challenges. There are numerous bunkers strategically placed throughout and water hazards also come into play on a few holes. It is not the most formidable test but more advanced players will still have fun, especially if they are just looking for a quick round. In addition to the golf course, there is also a driving range available at Troy Country Club.",https://www.troycountryclub.net/,,,,,,
326,Pineview Country Club,,,,,,,,
328,Timber Ridge Golf Club,,https://timberridgegolfing.com/,,,,,,
330,Selma Country Club,,,,,,,,
334,Scottsboro Golf & Country Club,,,,,,,,
336,Broken Arrow Golf Course,,https://brokenarrowgolf.com/,,,,,,
337,Twin Pines Country Club,,,,,,,,
339,Roanoke Country Club,,,,,,,,
340,Knolls Country Club,,,,,,,,
341,Hillside/Meadowview Course at Redstone Golf Course,,,,,,,,
342,Redmont Country Club,,,,,,,,
343,Rainsville Golf & Country Club,,https://www.facebook.com/RainsvilleGolfCountryClub/,,,,,,
344,Prattville Country Club,,https://prattvillecc.com/,,,,,,
346,Old Course at Marriott's Grand Hotel & Lakewood Golf Club,,,,,,,,
347,Pell City Country Club,,,,,,,,
348,"Golf Club at Cumberland Lake, The",,,,,,,,
349,Pine Harbor Golf Club,"The Harbor Pines Golf Club is a public facility that boasts an 18-hole, four-star golf course with subtle, breaking greens that provide a challenge for all golfers. The holes are very private and the fairways are wide and open.The environment friendly course is a local favorite and is considered among women to be one of the best courses for women to play on. The beautiful natural landscape with seventeen acres of water and 520 acres of forestry has even been certified as an National Audubon Sanctuary. The relatively flat course does offer challenges for experienced golfers but it will not be too difficult for intermediate or beginning golfers. Both the 16th and 17th holes are difficult par-4's and the course has various hazards scattered throughout.",https://www.harborpines.com/,,,,,,
353,Country Club of Ozark,,,,,,,,
355,Cider Ridge Golf Club,,https://www.ciderridgegolf.com/,,,,,,
358,Opp Country Club,,,,,,,,
359,Saugahatchee Country Club,,,,,,,,
362,Limestone Springs Golf Club,,https://www.limestonesprings.com/,,,,,,
363,Covered Bridge Golf Club,,https://fuzzyvodka.com/,,,,,,
365,Hidden Meadows Golf Course,,,,,,,,
367,Cypress Lakes Golf & Country Club,,http://cypresslakesgolfandtennis.com/,,,,,,
369,Montevallo Golf Club,,http://www.montevallogolfclub.com/,,,,,,
370,Vanity Fair Golf & Tennis Club,,,,,,,,
375,Heron Lakes Country Club,,https://heronlakescc.org/,,,,,,
376,Short Nine Course at Country Club of Mobile,,https://ccofmobile.org/,,,,,,
384,West Course at Cypress Tree Golf Course,Also known as the University Course.,https://www.lifeatthemax.us/cypress-tree-golf-club,,,,,,
385,Steelwood,,https://www.steelwoodcountryclub.com/,,,,,,
386,Livingston Country Club,,,,,,,,
387,Linden Country Club,,,,,,,,
388,Terry Walker Country Club,,,,,,,,
389,Riverside Country Club,,https://riversidenm.com/,,,,,,
390,Turtle Point Yacht & Country Club,,https://www.tpycc.org/,,,,,,
391,Union Chapel Golf Course,,,,,,,,
392,Twin Lakes Golf Club,,https://www.twinlakesgolfclub.com/,,,,,,
393,Musgrove Country Club,,https://www.musgrovecc.com/,,,,,,
395,Stoneybrook Golf Course,,https://stoneybrook.us/,,,,,,
396,Valleyside/Lakeside Course at Valley Hill Country Club,,,,,,,,
400,Huntsville Country Club,,https://www.huntsvillecountryclub.com/,,,,,,
403,Harvest Hills Golf Course,,,,,,,,
407,Haleyville Country Club,,,,,,,,
409,Lake Guntersville State Park Golf Course,,https://www.alapark.com/eagles-nest,,,,,,
410,Gunter's Landing Golf Club,,https://www.gunterslanding.com/,,,,,,
412,Marsh/Lakes Course at Peninsula Golf & Racquet Club,,http://peninsulagolfclub.com/,,,,,,
416,Cypress Bend Course at Craft Farms,,,,,,,,
417,Pikeville Country Club,,https://pikevillecc.com/,,,,,,
418,Lakeview Country Club,,,,,,,,
420,Hatchet Creek Golf Club,,,,,,,,
422,Briarmead Golf Club,,,,,,,,
424,Quail Ridge Country Club,,https://www.quailridgegolfclub.com/,,,,,,
426,River Trace Golf Club,,,,,,,,
427,Gadsden Country Club,,https://thegadsdencountryclub.com/,,,,,,
428,White/Blue Course at Silver Wings Golf Course,,https://novosel.armymwr.com/us/rucker/programs/silver-wings-golf-course,,,,,,
429,Terrapin Hills Country Club,,https://terrapinhillscountryclub.com/,,,,,,
430,Desoto Country Club,Formerly known as Cottonwood Golf Club.,https://www.facebook.com/desotocountryclub,,,,,,
433,Lakes Course at Glenlakes Golf Club,,https://www.glenlakesgolf.com/,,,,,,
436,Florence Golf & Country Club,,,,,,,,
438,Fayette Country Club,,,,,,,,
440,Rock Creek Golf Club,,https://www.shaunavon.com/,,,,,,
442,Tartan Pines Golf Club,,,,,,,,
443,Enterprise Country Club,,,,,,,,
